monthly_income,monthly_expenses,current_savings,monthly_sip,financial_goal,time_horizon_years,risk_profile,income_stability,savings_ratio,expense_ratio,disposable_income,sip_ratio,financial_buffer,goal_pressure,surplus_after_sip,goal_feasibility_ratio,recommended_investment_type,investment_capacity_ratio,savings_to_goal_ratio,liquidity_stress
70215,57857,1900484,10395,3723687,8,1,1,27.06663818272449,0.8239977212846258,12358,0.1480452894680624,32.84795271099435,38788.40625,1963,0.26799244941908384,Growth,0.8411555267842693,0.5103769462900615,0.9720430107526882
222105,138404,1260240,33899,2738681,4,0,0,5.674073073546296,0.6231467098894667,83701,0.15262601022039127,9.105517181584347,57055.854166666664,49802,0.5941371046865261,Growth,0.40500113499241347,0.46016312232056233,0.775772720109858
108008,44129,1259657,24490,9380663,10,0,0,11.662626842456115,0.4085715872898304,63879,0.22674246352122066,28.544879784268847,78172.19166666667,39389,0.31328276050424153,Growth,0.38338107985409914,0.13428229966261446,0.6353140508110511
219035,134724,195639,36326,1940087,15,0,0,0.893186020499007,0.6150797817700367,84311,0.16584564110758554,1.4521466108488466,10778.261111111111,47985,3.3703024658172547,Growth,0.43085718352290925,0.10084032314014783,0.7809254228776223
45491,13280,176052,16213,8617709,18,0,1,3.8700402277373547,0.2919258754478908,32211,0.3564001670660131,13.256927710843373,39896.80092592593,15998,0.4063734340530644,Growth,0.5033373692216945,0.02042909548233759,0.6483260425139038
25824,21041,652006,2081,3610940,3,2,0,25.24806381660471,0.8147846964064436,4783,0.08058395291201982,30.987405541561714,100303.88888888889,2702,0.02074695231712518,Growth,0.43508258415220574,0.18056406365101607,0.8953686493184635
126440,35538,245994,39033,6054481,2,0,0,1.9455393862701678,0.2810661183169883,90902,0.30870768744068333,6.9219989869998315,252270.04166666666,51869,0.15472705257477892,Balanced,0.42939649292644827,0.04063007217299055,0.5897738057576716
88328,60643,1555309,12881,7739172,18,0,1,17.608334842858437,0.6865659813422698,27685,0.1458314464269541,25.64696667381231,35829.5,14804,0.35950822646143543,Growth,0.4652700018060322,0.20096581391394325,0.8323974277692238
91126,66531,36119,28915,4726269,12,1,0,0.39636327722055176,0.7300989838245945,24595,0.3173079033426245,0.5428897807037321,32821.3125,-4320,0.880982440906347,Balanced,1.1756454563935759,0.007642180332943385,1.047406887167219
31553,27881,11379,9871,5710688,15,1,0,0.3606313187335594,0.8836243780306151,3672,0.31283871581149175,0.40812739858685126,31726.044444444444,-6199,0.3111323889520842,Conservative,2.6881808278867103,0.0019925795280708735,1.196463093842107
158858,136525,1453412,37303,3265317,3,0,2,9.149126893200217,0.8594153268957182,22333,0.23481977615228694,10.645757187328329,90703.25,-14970,0.41126420497611715,Conservative,1.6703085120673442,0.4451059422408299,1.094235103048005
45545,32346,1414460,10814,9201769,3,0,2,31.056317927324624,0.71019870457789,13199,0.2374355033483368,43.72905459716812,255604.69444444444,2385,0.04230751717414336,Conservative,0.8193044927646034,0.15371609524212138,0.9476342079262268
219469,142812,1200866,72591,9101137,3,0,1,5.471688484478446,0.6507160464575863,76657,0.3307574190432362,8.40871915525306,252809.36111111112,4066,0.2871373104261588,Balanced,0.9469585295537264,0.13194681060179625,0.9814734655008225
124265,98747,171686,18601,1766196,3,0,0,1.3816118778417092,0.7946485333762524,25518,0.14968816641854102,1.7386452246650532,49061.0,6917,0.3791402539695481,Conservative,0.7289364370248452,0.09720665203635384,0.9443366997947934
246958,129004,1818436,17292,9437622,1,1,1,7.363341134929827,0.5223722252366799,117954,0.07002000340138809,14.095966016557625,786468.5,100662,0.02198689458001179,Growth,0.1465995218474999,0.1926794694680503,0.5923922286380681
65910,49028,1738791,25281,9913166,10,0,2,26.381292671825218,0.7438628432711273,16882,0.38356850250341373,35.465264746675366,82609.71666666666,-8399,0.3060293754790347,Balanced,1.4975121431110059,0.17540218735366683,1.127431345774541
81313,68818,1576529,31213,7176884,9,1,2,19.38840037878322,0.8463345344532854,12495,0.38386235903238103,22.908672149728268,66452.62962962964,-18718,0.4697030076005129,Growth,2.4980392156862745,0.21966761619666697,1.2301968934856664
62958,23715,1326401,4678,2244022,13,0,0,21.068029479970775,0.3766796912227199,39243,0.07430350392325043,55.93088762386675,14384.75641025641,34565,0.3252053678618124,Growth,0.1192059730397778,0.591081994739802,0.45098319514597035
189503,159485,236833,39485,1347880,17,1,1,1.249758579019857,0.8415961752584392,30018,0.20836081750684685,1.4849860488447189,6607.254901960784,-9467,5.976006766180966,Growth,1.315377440202545,0.1757077781404873,1.049956992765286
30004,23156,1473301,5948,7558147,11,1,0,49.10348620183976,0.7717637648313558,6848,0.19824023463538196,63.625021592675765,57258.68939393939,900,0.10387942970677866,Growth,0.8685747663551402,0.19492886285487698,0.9700039994667378
215014,171215,952013,37741,199919,11,0,0,4.427679127870744,0.7962969853125843,43799,0.1755281051466416,5.560336419122156,1514.5378787878788,6058,24.91915225666395,Growth,0.8616863398707733,4.761993607411002,0.9718250904592259
110195,46818,178393,22309,9081775,9,0,0,1.6188847043876764,0.424865012024139,63377,0.2024502019147874,3.810350719808621,84090.50925925926,41068,0.2652974776406595,Conservative,0.3520046704640485,0.019642966270360145,0.6273152139389264
146656,125316,700807,55418,9312230,18,1,2,4.77857707833297,0.8544894174121754,21340,0.3778774819986908,5.59231861853235,43112.17592592593,-34078,1.2854373227465388,Growth,2.5969072164948455,0.07525662489006393,1.2323668994108663
150563,11780,494859,32587,8530800,5,0,1,3.2867238298918062,0.07823967375782895,138783,0.21643431653195008,42.00840407470289,142180.0,106196,0.22919538613025742,Growth,0.2348054156488907,0.05800851033900689,0.29467399028977903
68923,33660,1585259,5145,1047226,8,0,0,23.000435268342933,0.4883710807712955,35263,0.07464852081308126,47.09622697563874,10908.604166666666,30118,0.47164604392939063,Growth,0.14590363837450018,1.5137697115999793,0.5630196015843768
118176,82328,1313891,27924,4789491,6,0,0,11.118086582724073,0.6966558353642025,35848,0.23629163281884646,15.959224079292586,66520.70833333333,7924,0.41977905376583863,Balanced,0.778955590270029,0.274327898309027,0.932947468183049
25639,14260,88038,6190,9893227,3,1,1,3.433753266508054,0.556183938531144,11379,0.24142907289675886,6.173772791023843,274811.8611111111,5189,0.02252450085295728,Growth,0.5439845329115036,0.008898815320825045,0.7976130114279028
140814,117012,1724793,43261,7251476,4,1,0,12.248732370360901,0.8309685116536708,23802,0.3072208729245672,14.740308686288586,151072.41666666666,-19459,0.2863593563572437,Balanced,1.817536341483909,0.23785405895296352,1.138189384578238
69112,61048,1789382,2778,2193787,7,0,1,25.891046417409424,0.8833198286838755,8064,0.040195624493575645,29.311066701611846,26116.511904761905,5286,0.10636948801319362,Conservative,0.3444940476190476,0.8156589495698534,0.9235154531774511
183361,54788,276891,1045,1680622,6,0,1,1.5100866596495437,0.2987985449468535,128573,0.0056991399479714875,5.053862159596992,23341.972222222223,127528,0.044769139044948836,Balanced,0.008127678439485739,0.16475507282422816,0.304497684894825
175657,150926,193148,57950,8191620,5,0,0,1.0995747394069124,0.8592085712496513,24731,0.329904302134273,1.279752991532274,136527.0,-33219,0.4244581657840574,Conservative,2.343212971574138,0.02357873045868827,1.1891128733839245
44455,23288,1523715,3521,6823965,7,0,0,34.275447081318184,0.523855584298729,21167,0.07920368912383309,65.42919099965647,81237.67857142857,17646,0.04334195735177423,Conservative,0.16634383710492748,0.22328880643438237,0.6030592734225622
228225,162606,756355,87078,7496911,16,0,1,3.3140760214700404,0.712481104173513,65619,0.3815445284258955,4.651458125776417,39046.411458333336,-21459,2.2301153101590776,Growth,1.327024185068349,0.1008888861025561,1.0940256325994084
167097,102943,752476,18116,661032,9,0,0,4.503228663590609,0.6160673141947491,64154,0.1084160697080139,7.3096373721379795,6120.666666666667,46038,2.9598082997494823,Growth,0.28238301586806747,1.1383352091880574,0.724483383902763
63038,55518,1328617,9664,5882060,16,2,0,21.076445953234558,0.8807068752181224,7520,0.15330435610266824,23.93128354767823,30635.729166666668,-2144,0.3154486693437333,Growth,1.2851063829787235,0.22587613863170386,1.0340112313207905
197343,76612,148307,17417,6688209,2,0,2,0.7515189289713848,0.38821746907668375,120731,0.08825750089944918,1.9358194538714562,278675.375,103314,0.062499243070902835,Conservative,0.14426286537840322,0.022174396763019816,0.4764749699761329
75406,13688,1652148,7342,5880833,3,1,0,21.9100336843222,0.18152401665649948,61718,0.09736625732700316,120.70046756282875,163356.47222222222,54376,0.044944653248953,Growth,0.11896043293690657,0.2809377515056115,0.27889027398350263
45600,12466,1839213,8824,3093518,6,0,0,40.333618421052634,0.27337719298245616,33134,0.19350877192982457,147.53834429648646,42965.52777777778,24310,0.2053739464260431,Growth,0.26631254904327883,0.594537675229302,0.4668859649122807
135188,101903,288496,46650,2080115,13,1,0,2.13403556528686,0.7537873184010415,33285,0.3450750066573956,2.8310844626752893,13334.070512820514,-13365,3.4985565701896286,Growth,1.4015322217214963,0.13869233191434127,1.098862325058437
135893,83927,488076,53642,8731334,19,0,0,3.5916198774035455,0.6175961970079401,51966,0.3947370357560728,5.815482502651114,38295.32456140351,-1676,1.400745407288279,Growth,1.0322518569834123,0.05589936199897977,1.0123332327640129
31611,24134,781812,1275,6527799,4,1,1,24.732276739109803,0.7634684128942457,7477,0.04033406092815792,32.394629982597166,135995.8125,6202,0.009375288669274284,Balanced,0.17052293700682092,0.11976655531213506,0.8038024738224036
218149,152645,1735345,86970,1435184,5,0,1,7.954861127027857,0.6997281674451865,65504,0.39867246698357545,11.368502079989518,23919.733333333334,-21466,3.635910099332211,Growth,1.3277051783097216,1.209144611422647,1.098400634428762
53605,48183,1230531,1287,3969819,12,0,2,22.955526536703665,0.8988527189627833,5422,0.024008954388583154,25.53869622065874,27568.1875,4135,0.046684244294261275,Conservative,0.23736628550350425,0.3099715629352371,0.9228616733513665
67103,58408,1535043,24235,8580273,7,2,0,22.875922089921463,0.8704230809352786,8695,0.36116119994635115,26.281382687303108,102146.10714285714,-15540,0.23725818514166158,Growth,2.7872340425531914,0.1789037481674534,1.2315842808816297
42189,30531,807399,1071,5775919,3,0,0,19.137666216312308,0.723672047216099,11658,0.02538576406172225,26.44521961285251,160442.19444444444,10587,0.00667530136762652,Conservative,0.09186824498198662,0.1397871057402294,0.7490578112778212
38672,27932,138145,15228,2009103,1,1,0,3.572222796855606,0.7222796855606123,10740,0.393773272652048,4.945761134183016,167425.25,-4488,0.09095402276538336,Conservative,1.417877094972067,0.06875954094936895,1.1160529582126604
108100,88629,1507212,36556,9760243,1,0,1,13.942756706753006,0.8198797409805736,19471,0.338168362627197,17.005855871103137,813353.5833333334,-17085,0.04494478262477686,Conservative,1.8774587848595348,0.15442361424812887,1.1580481036077706
184547,54552,209041,7858,9218454,11,0,0,1.1327249968842625,0.2955994949795987,129995,0.04257993898573263,3.8319584983135355,69836.77272727272,122137,0.11251951791482608,Balanced,0.06044847878764568,0.022676362001697897,0.33817943396533134
86455,64240,346940,17488,6772121,12,1,1,4.012954716326413,0.7430455150078076,22215,0.20227864206812793,5.4006849315068495,47028.618055555555,4727,0.3718586835645731,Growth,0.7872158451496737,0.051230626269081724,0.9453241570759354
33539,11263,1465097,5665,3556979,13,0,0,43.683383523659025,0.33581800292197145,22276,0.16890783863561823,130.0805291662967,22801.147435897437,16611,0.2484524086310321,Growth,0.25430957083857064,0.41189363220868047,0.5047258415575897
172722,86421,1328154,31028,6153643,2,0,2,7.689547365130093,0.5003473790252545,86301,0.17964127325992058,15.368417398548964,256401.79166666666,55273,0.12101319494809823,Growth,0.3595323345036558,0.21583215015885712,0.679988652285175
198791,51751,1971470,18693,7922789,2,0,1,9.91730007897742,0.26032868691238537,147040,0.09403343209702653,38.09530250623176,330116.2083333333,128347,0.056625514070865704,Balanced,0.12712867247007617,0.24883535330803333,0.3543621190094119
68016,60672,1344996,2583,9723991,8,2,1,19.77470007057163,0.8920254057868737,7344,0.03797635850388144,22.16831487341772,101291.57291666667,4761,0.02550064063202033,Growth,0.35171568627450983,0.13831728145367472,0.9300017642907551
28515,14454,247145,7489,9813055,15,0,1,8.667192705593548,0.5068911099421357,14061,0.26263370156058213,17.09872699598727,54516.97222222222,6572,0.13737006467404902,Growth,0.5326079226228575,0.02518532709742277,0.7695248115027179
118826,37460,224117,18269,8475065,8,1,1,1.8860939525019778,0.31525087102149363,81366,0.15374581320586403,5.982835024025627,88281.92708333333,63097,0.20693929781069526,Growth,0.2245286729100607,0.026444280958317135,0.46899668422735763
152463,111536,816560,56373,5833413,10,0,1,5.355791241153591,0.7315611000701809,40927,0.36974872592038727,7.321044326495481,48611.775,-15446,1.1596573052516597,Balanced,1.3774036699489334,0.1399798025615536,1.1013098259905683
41040,14270,1727222,4603,4930668,13,0,0,42.08630604288499,0.3477095516569201,26770,0.1121588693957115,121.03868255080589,31606.846153846152,22167,0.1456330055075702,Growth,0.17194620844228614,0.35030182522936043,0.4598684210526316
210217,187691,877481,71678,1368430,4,2,1,4.174167645813611,0.8928440611368252,22526,0.3409714723357293,4.675136261195262,28508.958333333332,-49152,2.5142272531294987,Growth,3.182011897363047,0.6412319227143515,1.2338155334725545
203908,14595,630218,16402,8750353,4,0,2,3.090697765659023,0.07157639719873668,189313,0.0804382368519136,43.18040424803015,182299.02083333334,172911,0.08997305594414305,Growth,0.08663958629359843,0.07202200871210568,0.1520146340506503
202836,165983,756648,20405,7398716,2,1,1,3.7303437259658048,0.8183113451261117,36853,0.10059851308446233,4.558587325208003,308279.8333333333,16448,0.06618986321410364,Balanced,0.5536862670610262,0.1022674745185516,0.918909858210574
173388,148312,893527,44175,6785237,3,2,2,5.153338177959259,0.85537638129513,25076,0.2547754169838743,6.02464399374292,188478.80555555556,-19099,0.23437648530183985,Growth,1.7616446004147392,0.13168692560038803,1.1101517982790043
50370,45247,1969411,11386,7172224,19,2,0,39.09888822711932,0.8982926345046655,5123,0.22604725034742904,43.52578071474352,31457.122807017542,-6263,0.36195300091017796,Growth,2.222525863751708,0.2745886073831492,1.1243398848520945
195187,163612,307625,23578,5224595,17,0,2,1.5760527084283278,0.8382320543888682,31575,0.12079697930702352,1.8802104980074812,25610.75980392157,7997,0.9206286803091914,Growth,0.7467300079176564,0.05888016200298779,0.9590290336958917
223208,146772,704199,11248,5388171,6,0,1,3.1549003619941938,0.6575570768072829,76436,0.050392459051646896,4.7979110457035405,74835.70833333333,65188,0.150302579483836,Balanced,0.1471557904652258,0.1306935136245676,0.7079495358589298
128613,108315,886122,30684,1688253,6,0,1,6.889832287560355,0.8421776958783327,20298,0.23857619369737118,8.18097216452015,23447.958333333332,-10386,1.3086000735671728,Conservative,1.5116760271947975,0.5248751223898314,1.0807538895757038
42903,32995,377304,3432,1761241,3,2,2,8.794350045451367,0.7690604386639629,9908,0.07999440598559542,11.435187149568117,48923.36111111111,6476,0.07015053590053831,Growth,0.346386758175212,0.21422621889906038,0.8490548446495583
61025,22069,666341,11668,4968136,9,0,2,10.919147890208931,0.36163867267513317,38956,0.19120032773453502,30.193529385110335,46001.25925925926,27288,0.25364523032380754,Growth,0.2995174042509498,0.13412293866351485,0.5528390004096682
50835,39743,106453,7227,678078,1,2,0,2.0940887184026753,0.7818038752827776,11092,0.142165830628504,2.6785345847067408,56506.5,3865,0.12789679063470574,Balanced,0.6515506671474937,0.15699226342692138,0.9239697059112816
50301,30765,841219,8425,8763609,4,0,1,16.723703306097295,0.6116180592831156,19536,0.16749169996620344,27.343377214366974,182575.1875,11111,0.046145372300384464,Balanced,0.43125511875511874,0.09599001963688704,0.7791097592493191
234838,204110,258850,84290,3493416,5,0,2,1.1022492100937669,0.8691523518340303,30728,0.3589282824755789,1.2681887217676744,58223.6,-53562,1.4476947492082248,Conservative,2.743100755011716,0.07409652901343557,1.2280806343096091
207702,121359,1609950,17484,4922724,2,0,0,7.751249386139758,0.5842938440650547,86343,0.08417829390184013,13.266012409462833,205113.5,68859,0.08524061068627857,Conservative,0.20249470136548417,0.32704453875537204,0.6684721379668949
173149,130474,1397688,4491,6788064,18,0,0,8.072169056708384,0.7535359719085875,42675,0.02593719859773952,10.712387142265891,31426.222222222223,38184,0.14290613641827773,Balanced,0.10523725834797891,0.20590377462557807,0.7794731705063269
29329,13097,732300,6101,7638009,10,0,0,24.96846124995738,0.44655460465750624,16232,0.20801936649732347,55.913567992670075,63650.075,10131,0.0958522044160985,Growth,0.37586249383932974,0.09587577076696296,0.6545739711548297
126069,99711,338396,14850,5368681,9,1,2,2.684212613727403,0.7909240177997763,26358,0.11779263736525236,3.393767989489625,49710.00925925926,11508,0.2987325937227412,Growth,0.5633963123150466,0.06303149693565328,0.9087166551650286
61719,51735,1753472,18836,7884081,10,1,1,28.410570488828398,0.83823457930297,9984,0.3051896498647094,33.89334106504301,65700.675,-8852,0.2866941625789994,Growth,1.8866185897435896,0.2224066444776506,1.1434242291676793
224448,79407,1656673,18229,4190617,1,1,0,7.381099408326205,0.3537879597946963,145041,0.08121703022526376,20.863059931744054,349218.0833333333,126812,0.05219947325179085,Growth,0.1256817037940996,0.39532913649708384,0.43500499001996007
92156,70263,1964004,34716,1267208,8,0,0,21.311732280046876,0.7624354355657798,21893,0.37670905855288855,27.95217966781948,13200.083333333334,-12823,2.629983396569466,Growth,1.5857123281414152,1.5498671094248142,1.1391444941186684
48901,33301,1969694,5238,7263068,16,0,1,40.27921719392241,0.6809881188523752,15600,0.10711437393918324,59.148193747935494,37828.479166666664,10362,0.13846710508561946,Growth,0.33576923076923076,0.2711931101292181,0.7881024927915584
109437,97725,1436504,29730,5614260,10,1,0,13.126310114495098,0.8929795224649798,11712,0.2716631486608734,14.699452545408032,46785.5,-18018,0.6354532921524831,Growth,2.538422131147541,0.2558670243273379,1.1646426711258533
159974,109656,306508,42535,1116487,11,0,0,1.9159863477815144,0.6854613874754648,50318,0.2658869566304525,2.795177646458014,8458.234848484848,7783,5.028827026199141,Growth,0.8453237410071942,0.27452894659767646,0.9513483441059172
83473,54864,316297,9509,4594950,14,0,0,3.789213278545158,0.6572664214776035,28609,0.11391707498232961,5.765110090405366,27350.89285714286,19100,0.3476668951784024,Balanced,0.33237792303121394,0.06883578711411441,0.7711834964599331
238670,211974,822897,33286,9591979,19,1,2,3.4478443038505047,0.888146813591989,26696,0.13946453261825953,3.8820657250417505,42070.083333333336,-6590,0.7912035670636893,Growth,1.246853461192688,0.08579011692998911,1.0276113462102485
93099,58657,1198146,9131,5630131,9,1,1,12.869590435987497,0.6300497320057143,34442,0.09807838967121021,20.426308880440526,52130.84259259259,25311,0.17515542711173152,Growth,0.2651123628128448,0.21280961313333563,0.7281281216769245
149125,126949,1444515,28215,6446502,7,1,1,9.686605196982397,0.8512925398155909,22176,0.18920368818105615,11.378703258788963,76744.07142857143,-6039,0.3676505490884824,Balanced,1.2723214285714286,0.22407733682545977,1.0404962279966472
204658,61943,341012,50855,8487484,11,0,0,1.6662529683667386,0.30266591093433926,142715,0.24848772097841276,5.505254831054357,64299.121212121216,91860,0.790912831175882,Growth,0.35633955786007077,0.040178220070871414,0.551153631912752
82205,14959,224051,13366,9038770,2,0,0,2.7255154795936987,0.18197189951949394,67246,0.16259351620947632,14.977672304298416,376615.4166666667,53880,0.03548978456139497,Balanced,0.19876275168783272,0.024787775327837748,0.34456541572897026
177783,15630,1124064,4206,9331329,10,0,0,6.322674271443276,0.08791616746258078,162153,0.023658055044633065,71.91708253358925,77761.075,157947,0.054088758418013125,Growth,0.025938465523302066,0.12046129763509571,0.11157422250721385
28577,18380,1718012,1157,6170517,16,0,0,60.118696854113445,0.6431745809567134,10197,0.04048710501452217,93.47181719260065,32138.109375,9040,0.03600087318453219,Conservative,0.11346474453270569,0.2784226994269686,0.6836616859712356
134762,35727,1998639,9284,2830502,2,0,1,14.830879624820053,0.26511182677609413,99035,0.06889182410471795,55.94197665631035,117937.58333333333,89751,0.07871960521490534,Balanced,0.09374463573484122,0.7061076091802797,0.3340036508808121
193354,159022,594027,5507,277375,20,0,2,3.072225038013178,0.8224396702421465,34332,0.02848143819108992,3.735502006011747,1155.7291666666667,28825,4.764957187922487,Growth,0.16040428754514738,2.141602523659306,0.8509211084332364
84577,36008,742228,5722,5947898,8,0,2,8.775766461331095,0.4257422230630077,48569,0.06765432682644218,20.612863808042658,61957.270833333336,42847,0.09235397110037866,Growth,0.11781177294158826,0.12478828655097986,0.49339654988944986
48798,23565,33027,9732,6882303,10,0,2,0.6768105250215173,0.4829091356203123,25233,0.1994344030493053,1.401527689369828,57352.525,15501,0.16968738516743595,Balanced,0.38568541196052786,0.0047988296940718825,0.6823435386696176
70206,47937,986086,26566,7774499,20,0,2,14.045608637438395,0.6828048884710709,22269,0.3784007064923226,20.57045705822225,32393.745833333334,-4297,0.8200965747117596,Growth,1.1929588216803628,0.12683595431679906,1.0612055949633934
178652,145360,541022,40008,4433227,1,2,2,3.028356805409399,0.813648881624611,33292,0.22394375657703244,3.7219455145844798,369435.5833333333,-6716,0.10829492827685115,Growth,1.2017301453802716,0.12203796466997968,1.0375926382016434
28692,22057,1247675,4083,8246837,13,1,1,43.48511780287188,0.7687508713230169,6635,0.14230447511501465,56.56594278460353,52864.33974358974,2552,0.07723542977750136,Growth,0.6153730218538056,0.15129133751521948,0.9110553464380315
66848,53883,541108,9512,413678,8,0,1,8.094602680708473,0.8060525370990905,12965,0.1422929631402585,10.042276784885772,4309.145833333333,3453,2.207398024550496,Growth,0.7336675665252603,1.3080415202162068,0.9483455002393489
73022,65207,222996,15369,4706302,7,0,1,3.0538193968940868,0.8929774588480184,7815,0.21047081701405057,3.4198168908246047,56027.40476190476,-7554,0.2743121882106163,Conservative,1.9666026871401152,0.04738242467227985,1.103448275862069
135716,118309,914462,7500,5428625,18,0,0,6.738055940346016,0.8717395148692859,17407,0.055262459842612514,7.7294373209138785,25132.52314814815,9907,0.29841810771604227,Conservative,0.4308611478140978,0.1684518639618688,0.9270019747118984
139836,116998,60021,4521,4814714,17,0,2,0.42922423410280613,0.8366801109871563,22838,0.032330730284047024,0.5130087693806732,23601.539215686276,18317,0.19155530318104044,Conservative,0.1979595411156844,0.012466161022233095,0.8690108412712034
91912,24255,89183,9163,223844,12,0,0,0.9703085560100966,0.26389372443206544,67657,0.09969318478544695,3.6768913626056485,1554.4722222222222,58494,5.894605171458695,Growth,0.13543314069497614,0.3984158610460857,0.3635869092175124
177215,14920,1665775,38996,7844996,4,0,2,9.399740428293317,0.08419151877662726,162295,0.2200490929097424,111.64711796246648,163437.41666666666,123299,0.23859897442905006,Growth,0.24027850519116423,0.21233599099349446,0.3042406116863697
219251,147522,1111332,51235,9400842,6,0,0,5.068765934933022,0.6728452777866464,71729,0.23368194443810975,7.533330621873348,130567.25,20494,0.3924031485690324,Balanced,0.7142857142857143,0.11821621935567048,0.9065272222247561
152813,91046,834283,9816,5813949,14,0,2,5.459502790992913,0.5958000955416097,61767,0.06423537264499748,9.163313050545877,34606.83928571428,51951,0.28364335497267007,Growth,0.1589198115498567,0.14349678677951938,0.6600354681866072
216967,69696,198961,84115,3707838,7,0,0,0.9170104209395898,0.3212285739305977,147271,0.3876856849198265,2.854697543617998,44140.92857142857,63156,1.9056010537677213,Growth,0.5711579333337861,0.053659571966197014,0.7089142588504243
154526,124507,471833,24021,5344412,11,1,0,3.0534214306977465,0.805734957224027,30019,0.1554495683574285,3.789610222718401,40487.969696969696,5998,0.5932873438649565,Growth,0.800193210966388,0.08828529686708285,0.9611845255814555
25903,21648,850667,7190,5378452,11,0,1,32.8404817974752,0.8357333127436977,4255,0.2775740261745744,39.29540835181079,40745.84848484849,-2935,0.17645969509442494,Conservative,1.6897767332549942,0.1581620510883057,1.113307338918272
206585,139014,123076,67198,4057100,17,0,0,0.5957644553089527,0.6729142967785657,67571,0.32528015102742214,0.8853496770109486,19887.745098039217,373,3.3788647063173203,Growth,0.9944798804220746,0.030335954253037884,0.9981944478059879
229180,158480,1185768,20359,4696218,8,0,1,5.173959333275155,0.6915088576664631,70700,0.08883410419757395,7.482130237253912,48918.9375,50341,0.4161782949599018,Balanced,0.28796322489391796,0.25249424111061286,0.780342961864037
40797,36031,1439021,1038,6356878,13,1,2,35.27271613108807,0.8831776846336741,4766,0.02544304728288845,39.938414143376534,40749.217948717946,3728,0.025472881499377528,Growth,0.21779269827947964,0.22637228526330064,0.9086207319165625
238750,194566,393898,53268,1830934,3,2,2,1.649834554973822,0.8149361256544503,44184,0.22311204188481676,2.0244955439285386,50859.27777777778,-9084,1.047360527468494,Growth,1.2055947854426943,0.2151350075972154,1.038048167539267
220078,188417,1201533,44826,4170675,6,0,1,5.459577967811413,0.8561373694780942,31661,0.20368233080998555,6.376988276004819,57926.041666666664,-13165,0.7738488374184035,Conservative,1.4158112504342883,0.2880907766728407,1.0598197002880796
69858,55073,1279086,25506,5163834,16,1,1,18.309799879756078,0.7883563800853159,14785,0.36511208451430044,23.225282806456885,26894.96875,-10721,0.9483558146911771,Growth,1.725126817720663,0.24770083623912,1.1534684645996163
68290,29650,1860123,6149,6671316,5,0,1,27.238585444428175,0.43417777126958557,38640,0.09004246595401962,62.73602023608769,111188.6,32491,0.05530243208386471,Balanced,0.15913561076604554,0.2788239981436946,0.5242202372236052
245394,172581,141458,65334,6592197,1,1,0,0.576452562002331,0.7032812538203868,72813,0.26624122839189224,0.8196614922847822,549349.75,7479,0.11892969824779205,Balanced,0.8972848255119278,0.021458399984102417,0.969522482212279
94377,16416,938137,1594,8896217,1,0,0,9.94031384765356,0.17394068470072158,77961,0.0168897082975725,57.14772173489279,741351.4166666666,76367,0.0021501274080881795,Balanced,0.02044612049614551,0.10545347533676393,0.19083039299829407
85840,53200,1681568,27732,3080631,7,0,2,19.589561975768873,0.6197576887232059,32640,0.32306616961789375,31.608421052631577,36674.17857142857,4908,0.756172355598577,Growth,0.8496323529411764,0.5458518076329167,0.9428238583410997
172002,120853,1166993,22159,7988323,4,0,0,6.784764130649644,0.7026255508656876,51149,0.12882989732677527,9.656301457142147,166423.39583333334,28990,0.133148346655487,Conservative,0.43322450096776083,0.14608735775956982,0.8314554481924629
47205,40523,1639819,12859,7420812,18,0,0,34.73824806694206,0.858447198390001,6682,0.27240758394237896,40.46637711916689,34355.61111111111,-6177,0.3742911153119093,Conservative,1.9244238252020354,0.2209756829845575,1.13085478233238
248962,189541,381698,88073,1199984,3,0,2,1.5331576706485328,0.7613250214892232,59421,0.35376081490347927,2.013801763206905,33332.88888888889,-28652,2.642225229669729,Balanced,1.4821864324060516,0.31808590781210416,1.1150858363927025
31259,25579,117772,4240,5390299,13,1,0,3.7676189257493844,0.8182923318084392,5680,0.13564093541060174,4.6042456702763985,34553.19871794872,1440,0.12270933393490788,Balanced,0.7464788732394366,0.021848880739268824,0.9539332672190409
182615,128576,1554912,31473,7185587,6,0,1,8.514700325822085,0.7040823590614134,54039,0.17234619281001012,12.093330014932802,99799.81944444444,22566,0.31536129198630536,Growth,0.5824127019374896,0.2163931770640311,0.8764285518714234
34496,16470,56025,11734,5759659,1,1,0,1.624101345083488,0.4774466604823748,18026,0.34015538033395176,3.401639344262295,479971.5833333333,6292,0.024447280646302152,Growth,0.6509486297570176,0.009727138360100833,0.8176020408163265
203996,183420,356261,37679,5911056,5,2,1,1.7464116943469479,0.8991352771622974,20576,0.1847046020510206,1.9423236288300076,98517.6,-17103,0.3824595808261671,Balanced,1.8312111197511665,0.06027027996351244,1.083839879213318
246746,16563,220995,6840,2736594,3,0,1,0.8956376192521864,0.06712570821816767,230183,0.027720814116540895,13.34269154138743,76016.5,223343,0.08998046476751757,Balanced,0.029715487242759023,0.08075549387304072,0.09484652233470857
81333,51205,544714,8504,2646946,2,0,0,6.697330726765274,0.6295722523452965,30128,0.10455780556477691,10.637906454447808,110289.41666666667,21624,0.07710621977176715,Conservative,0.2822623473181094,0.20578961565517392,0.7341300579100734
